Username,Address,Rating,Comment
gastronaut_11,Japanese Bridge,4,"Easy access to the Old Town. Good for a photo. Well preserved and worthy of paying the small amount for conservation, when using it."
Pickleinwimbledon,Japanese Bridge,4,Exterior is hood for photos Iconic tourist attraction that looks great in photos but you don’t need to walk across it or pay to visit the museum. Take your photo and walk across the nearby footbridge.
Gordo4037,Japanese Bridge,4,This is lovely old quaint bridge in the heart of the town. We stumbled upon it by chance and had a photo and enjoyed the architecture.
Karen P,Japanese Bridge,4,A must see when you visit Hoi An day or night very beautiful and very old and hard to avoid it’s presence in the Ancient Towns heritage and appeal To walk over it you must purchase a ticket A photographers delight
Jane Bednall,Japanese Bridge,4,Ancient C14th Japanese wooden bridge guarded by two monkeys and small shrine.Interesting but a little underwhelmimg after so many stunning attractions of the ancient city.
Iniscarne,Japanese Bridge,4,"Very old bridge, but well worth a visit and get the history of the bridge from a local perspective. Also wonderful walks by the canal and watch all the boats coming and going."
AussieRicho1,Japanese Bridge,4,Caught some tour guides dressed up in traditional gear and was lucky to get a photo ( see attached). Looks great as a part of Hoi An.
Alicia,Japanese Bridge,4,"Don't waste a ticket here! The bridge is only beautiful from the outside. On the inside it's just dark and small. It's not worth spending a ticket just to go across. It's better to cross the other bridge, where you have a nice view to the Japanese covered bridge. We did like the street that comes after you cross the bridge: it's quiet (as mopeds can't cross the bridge!) but you can always go around and get there anyway."
Ian M,Japanese Bridge,4,"Visit early in the day Pretty cool attraction right in the heart of Hoi An. However, stop by early to visit and get pictures, since particularly in the evening it's shoulder-to-shoulder crowds around it."
MillNewcastle,Japanese Bridge,4,If you are in Hoi An go and see the bridge The bridge links the town to the Chinese area and is steeped in history. We did this as part of a walking tour and it was interesting to hear about the statues on either side.
Keith J,Japanese Bridge,4,"My wife and I visited the bridge while in Hoi An, you need a ticket to enter the bridge,and there are photos dating back in time of the bridge,and nice step back in history."
FarAway768004,Japanese Bridge,4,Slow down to take it in Visit but be patient. It was very crowded. Groups arrive in waves . It’s a good place to alternate studying cultural and architectural details and people. I was asked for a ancient town ticket. The area in front is pleasant.
Mark D,Japanese Bridge,4,Significant icon in old Hoi An town It’s just a bridge and nothing really special until you know the history behind the bridge. Disappointing that at certain times during the day you need to buy a ticket to enter or cross. It is often so crowded you need to wait 15 minutes to cross and there is no chance to get to the side to take a photo. Go early in the morning if you want a good photo
sherreedalton,Japanese Bridge,4,"Historically significant entrance Walking into the main entrance of the old town of Hoi An, you can’t miss the Japanese Bridge. It is an amazing structure and full of interesting points our guide instructed us about. Eyes above the doorways, the rooms by the sides etc. it is is however not that well maintained and of course in peak times extremely crowded. Go early morning for a slower pace. You can avoid it on other visits by going in on other streets. Worth seeing though and understanding the mixed race history of this trading town."
WillemvZ,Japanese Bridge,4,"It's a bridge with a story behind it. Worth a visit since it can't be missed, but for most it will probably be a few minute visit."
marthaemi,Japanese Bridge,4,"The covered bridge might be a little overrated.. Its worth a visit if you are walking through town, but honestly it was so busy we could barely get a picture and the whole buying a ticket thing was strange."
GoPlaces600424,Japanese Bridge,4,Japanese covered bridge located in old town. Enjoy walking and buy local souvenior. Very beautiful historical of Japanese architecture.
Lorentzyeung,Japanese Bridge,4,"I nice piece of history, and it worths a while to walk through it and feel the historical vibe. I didn’t pay the admission to enter the tiny museum though."
kajamanjee,Japanese Bridge,4,"The bridge very beautiful and picturesque. The best time to walk on it though is early morning just after sunrise, to beat the crowd"
TFC,Japanese Bridge,4,Not only is the bridge worth the trip the little town is lovely. Lots of nice restaurants and shops. The downside is it is a bit crowded with tourists.
Judi_G123,Japanese Bridge,4,This bridge is a pretty way to go from Hoian town to the night market. It's worth a visit but only needs 10mins.
Suzanne2303,Japanese Bridge,4,Very old bridge in Ancient Quarter This very old bridge is an iconic landmark of the Ancient Quarter of Hoi An. You can walk over and take photos looking out over the river. It can get very crowded!
itho9217,Japanese Bridge,4,This old wooden bridge of Japanese origin is one of many interesting buildings from past eras in the history of Hoi An. It is the gateway to what was a Japanese precinct in the old port city. It is one of the must see sites in the Old Town of Hoi An.
GolovinGirl,Japanese Bridge,4,I’m not sure what the draw is to this old bridge that is much too crowded with people taking selfies and not paying attention to everything else around them.
