review_id,Username,Address,Rating,Language,ID_clause,Clause
43785,Chloe,Old Quarter,5,zh,43785.a,"There's a night market on Fridays and Saturdays, not sure on Sundays, and the roadside barbecues are cheap, with VND 15,000/cracks, chickens and pork VND 10,000"
24469,Chris G,Hoa Lo Prison,3,en,24469.b,However it is relatively morbid and there is not much to see.
47610,Ryumaheal,Po Nagar Cham Towers,3,en,47610.d,"It is a ruin that serves as evidence of the existence of the ancient Cham Kingdom, and all you get to do is view a few distinctive towers"
31569,alexander f,Japanese Bridge,5,en,31569.a,Beautiful Japanese Covert Bridge It’s basically the center of Hoi An.
48993,626ge0rge,Saigon Central Post Office,5,en,48993.a,It's worth seeing right next to the Mini Cathedral of Notre Dame.
12702,R S,Cat Cat Village,5,nl,12702.b,but it is worth the walk double and cross.
10799,ivan j,Cu Chi Tunnel,5,en,10799.b,You really understand why they won lamguerra
11846,UliR,Cu Chi Tunnel,2,en,11846.b,Absolutely touristy - the guides were totally unmotivated.We also went to the War Museum in Saigon - it's really worth it.
39600,RJ Friday,Notre Dame Cathedral of Saigon,5,en,39600.f,"Some are greeters, choir members, lectors,readers and ushers."
60813,Nguyen Vinh,Tra Su Cajuput Forest,4,vi,60813.c,"yet, “the word of the word for the Hantang is a monk, ” even suggests“ the monk meaning a monk (the monk) of the Teahouse."
28690,Anthony W,Hue Imperial City,3,en,28690.b,"As far as 'must do' goes, depends what you have seen previously and what other attractions you plan to see whilst in Hue."
50686,Sharon Ho,Saigon Central Post Office,2,en,50686.a,"Other than taking picture with Ho Chi Minh's portrait, there isn't much interesting here."
51578,Shahin S,Tam Coc-Bich Dong,5,en,51578.a,I did this around 3 PM and it was very chill and not crowded.
42364,Doan Van Cong,Notre Dame Cathedral of Saigon,2,en,42364.b,"but the seats were old, probably from frequent use, and the restrooms were extremely dirty."
20587,YT,Ho Chi Minh's Mausoleum,5,en,20587.d,"However, due to the large number of visitors, long queues formed in front of the mausoleum."
50092,Carl K,Saigon Central Post Office,3,en,50092.b,but great location and some nice things in the market.
23144,Departure44001634851,Hoa Lo Prison,5,en,23144.a,"As someone who really enjoys learning more about history this is was a very informative experience, visiting Hoa La Prison is one of the highlights of visiting Hanoi."
7562,romi chi,Cat Ba Island,4,en,7562.b,But food is not good!
19442,Montse S,Golden Bridge,5,en,19442.d,We had a moto so we wanted to stop and get off the bike.
45755,Thi Lam Nguy,Po Nagar Cham Towers,5,en,45755.b,but it has a slight smell.
8818,Jouhara J,Crazy House Hang Nga Villa,4,en,8818.c,What an awesome place!The artwork was very intricate and detailed.
47069,Rosalie S,Po Nagar Cham Towers,4,en,47069.b,We could have skipped this because it is lit up at light night
67249,Pikathu,White Sand Dunes,5,en,67249.d,"There is also ATV's available for rent if you prefer, which looked fun"
64327,Le Quoc Phong Pierre,VinWonders Phu Quoc,3,vi,64327.a,To go see the world's largest naval park as advertising
37020,Nadia B,My Son,2,en,37020.b,Our tour guide was not speaking well English and didn't have good explanation about the temples neither the story! Disappointed
55234,Marcelo N,Temple Of Literature,3,en,55234.b,"And there, in magnificent fashion, stands the mausoleum, which you enter two by two in absolute silence, without being allowed to bring cameras, and passing by what they say is his embalmed body."
49881,LewisH,Saigon Central Post Office,3,en,49881.e,Allot of people write a post card and then post it on.
14774,Annie Thomas,Dragon Bridge,5,en,14774.a,It was a delight to finally see the Dragon bridge in Da Nang! An architectural marvel!
10598,티나,Crazy House Hang Nga Villa,1,en,10598.d,"Still, I'm visiting because it's part of the tourist itinerary."
66185,Richard Martens,War Remnants Museum,3,en,66185.b,"While US soldiers are often portrayed as heroes in Vietnam films, here you'll see images and photos that portray them as war criminals."
8548,Al JO,Crazy House Hang Nga Villa,5,en,8548.d,Allow yourself some time; there are so many passages to discover.
51297,Mr9xx,Tam Coc-Bich Dong,5,en,51297.a,Loved the purple lotus flowers!Taking a boat to see the landscape with beautiful limestone mountains was amazing.The river feels wild and natural in the best way.Definitely worth
17238,Enzo Michot,Fairy Stream,5,fr,17238.b,"Clearly run away from this place, an absolutely unannounced zoo where animals in addition to being in cages are attached.."
22693,GeorginaGal,Ho Chi Minh's Mausoleum,1,en,22693.e,There are of course flowers by the entrance and honor guards.
67034,TorgutPt,War Remnants Museum,1,en,67034.h,"All this topped by an immense horde of tourists, so numerous it becomes suffocating. An awful experience."
66815,Joy C,War Remnants Museum,1,en,66815.h,"When I arrived at the airport, I couldn't see the representative."
67813,Sophie K,White Sand Dunes,4,en,67813.d,This was good fun
25445,Ran Wiesel,Hoi An Ancient Town,5,en,25445.c,"The city is also known for her old center - if you want to visit the old center, you need to purchase a ticked that grants you visit for 5 different sites."
67768,Rey B,White Sand Dunes,4,en,67768.bf,"He then proceeded to ""take me for a spin"" around the dunes."
6531,Jacopo,Cai Rang Floating Market,2,en,6531.d,yet not suprising after having visited the whole country.
40193,Samantha Platt,Notre Dame Cathedral of Saigon,4,en,40193.a,Went to visit today
62211,Kien Luong Duc,VinWonders Nha Trang,4,en,62211.d,"Worth to try, but not really recommend if you go with toddlers and elderly as it will be alot of walking."
42897,pengyou_12,Notre Dame Cathedral of Saigon,2,en,42897.e,Be aware that the Cathedral gates close inexorably at 4:00 PM.
22921,Khoan Lang,Hoa Lo Prison,5,en,22921.i,"Children under 15 years old, people with disabilities, and those who have contributed to the revolution: Free."
38075,Kaushik M,Nha Trang Beach,5,en,38075.e,Easily the most unfriendly group of tourists in the world.
4707,Mhnchoi23,Ben Thanh Market,2,en,4707.c,All the shops sell roughly the same thing.
9168,Vinh L,Crazy House Hang Nga Villa,3,en,9168.a,A very original visit to this rather crazy project
66325,Johannes Sterz Demel,War Remnants Museum,2,en,66325.a,Very little information and lots of propaganda.
846,Guy B,An Bang Beach,3,en,846.c,"Lots of parasols and chairs, bit chaotic."
20840,J.G.YUN,Ho Chi Minh's Mausoleum,5,en,20840.b,"Security checks are conducted upon entry, and bags and personal belongings must be left at the cloakroom; photography is prohibited inside."
65946,Anatolian,War Remnants Museum,3,en,65946.e,but I also don’t think it’s a good idea to show photos of hundreds of mutilated people to get this point across.
17686,T P,Fairy Stream,4,en,17686.b,You gotta walk more than a kilometer and i think the most scenic part is the canyon-alike.
66544,유유민정,War Remnants Museum,2,ko,66544.a,"I went to Ho Chi Min Tourism, and I didn't really like it, so I just looked around and I said, ""But there were so many people!"""
52702,Sztanka,Tam Coc-Bich Dong,2,en,52702.e,"but I was with two kids, so hope they would make an exception. Nothing like thi!"
68484,Made M,White Sand Dunes,1,en,68484.c,"Mui Ne is place for beach lover, it likes any other beach in the world but filthy."
9273,Khaligov,Crazy House Hang Nga Villa,3,en,9273.b,It was hard to move especially on steps.
44123,Farusbdw,Old Quarter,4,en,44123.a,"Thats really narrow places with so much people, bars, shops and all those things that You just can imagine!"
68151,HAR0,White Sand Dunes,3,en,68151.a,"Its a big sand dune, windy and okay for a look."
55153,OregonJerry,Temple Of Literature,3,en,55153.a,Perhaps I saw too many pagodas and structures before getting here.
13168,Rohan,Cat Cat Village,4,en,13168.g,The way up is a bit steep and tiring and a walking stick is recommended
20228,Tiago Artuso,Golden Bridge,1,en,20228.e,"You pay an expensive ticket and, apart from the bridge, there are only a few restaurants."
57370,anthony d,The Independence Palace,3,en,57370.e,"You will also go to the terrace, where you can see the former president's personal chopper, naturally a Bell Huey."
38594,jeff1955malaysia,Nha Trang Beach,3,en,38594.c,but you do find the cleaners clearing the rubbish.
2127,Adrian,Ba Na Hills,5,en,2127.r,"If you love theme parks, this part alone is worth the ticket."
61990,Nikolina,VinWonders Nha Trang,4,en,61990.i,The only annoying thing we found was the line for lunch!!
5050,Srishti Tarwani,Ben Thanh Market,1,en,5050.i,No one should have to endure such behavior. Pathetic experience !!!!
25063,Gabi S,Hoa Lo Prison,2,en,25063.c,"The truth is, it's hard for me to understand why someone who doesn't have to would want to go into a prison and see how people were tortured and killed there."
11265,Braddon Cummins,Cu Chi Tunnel,4,en,11265.c,Get the noise cancelling ear phones early or move on if you can.
22127,Wayne,Ho Chi Minh's Mausoleum,2,en,22127.b,Hard to walk to from the old quarter and fences make it hard to get closer to see anything.
46554,Inho,Po Nagar Cham Towers,4,en,46554.a,"There's nothing else to see in Nha Trang, so this is practically the only tourist attraction."
45814,"Hello, Bay.",Po Nagar Cham Towers,5,en,45814.a,My family and I went to Nha Trang and a local friend recommended the Cham Towers.
30722,ChilliCat_Travels,Ha Long Bay,2,en,30722.y,"but this was the minority, most of the time we felt that they got the service just right, it wasn’t too much or over the top.**Here’s where it really changes for us and is the reason we would not recommend the AuCo nor would we return** Cleanliness was an issue, the sand from a beach trip on our first day was left on the balcony & on the lip of the doors between the balcony and our room, so it was trodden back into the room / in to the bed etc.."
4950,虫でんでん,Ben Thanh Market,1,en,4950.f,Lots of sheer junk marketed as souvenirs.
31068,Nlt15,Ha Long Bay,1,en,31068.s,although I'm sure I probably won't be coming back.
29794,Lotuspearl,Ha Long Bay,4,en,29794.a,One of the highlights in our trip is overnight cruise in Halong Bay.
24001,Toby Garcia,Hoa Lo Prison,3,en,24001.a,"A sobering, and very well compiled museum, albeit one dimensional in its perspective."
48355,Ric Dunn,Po Nagar Cham Towers,2,en,48355.e,"A great idea on paper, let down by details."
60337,남정현,The Marble Mountains,1,ko,60337.d,"but thanks to the translation book, I remember it from here."
62850,Ирина Усманова,VinWonders Nha Trang,2,ru,62850.j,No family slides are available for such children.
62294,essitahka,VinWonders Nha Trang,3,en,62294.c,Driving jetski was propably the best thing.
8177,Robert B,Crazy House Hang Nga Villa,5,en,8177.d,but this only happened on one of the days! Breakfast was great.
6224,Jann Nicolas,Cai Rang Floating Market,3,en,6224.a,The choices are geared more towards the tourists than with the locals.
20085,Alex de Jong,Golden Bridge,2,en,20085.b,The surrounding nature is beautiful.
13575,Flore N,Cat Cat Village,3,en,13575.b,"However after entering, we got more and more disappointed. Tourist shop after tourist shop."
32239,george r,Japanese Bridge,3,en,32239.c,Old historic area is great walking streets so you nay bump into if you're exploring this area
13842,Rob v,Cat Cat Village,2,nl,13842.a,"Disappointing experience. It is an open-air museum, focused on tourism and not very authentic."
27282,Mỹ Tiên,Hue Imperial City,5,vi,27282.c,but you're going to be gone.
57009,wheelchairandeye,The Independence Palace,3,en,57009.a,Quiet wheelchair friendly The three Stars are only because of the people being so nice to help me through a way which was wheelchair friendly
39888,JhibbnJuno,Notre Dame Cathedral of Saigon,5,en,39888.b,It’s right next to the post office so you can actually see two things at one time.
50174,Willy B,Saigon Central Post Office,3,en,50174.a,"Curious and investing building in French architecture, close to the cathedral.it deserves few minutes of your time"
65819,Coen V,War Remnants Museum,4,nl,65819.d,Especially the chemical warfare has led to terrible consequences. The museum gives an impressive report.
66730,Johannes Danieli,War Remnants Museum,1,de,66730.b,"With a museum, that has hardly anything to do with me."
12821,Dr. Matt Jacobs,Cat Cat Village,5,en,12821.n,"Despite being tourist-friendly, it delivers a rich and enjoyable experience and is absolutely worth visiting when in Sa Pa."
47691,Chacco1125,Po Nagar Cham Towers,3,en,47691.c,"Climbing the slightly undulating stairs, we reached the famous tower, where many people were taking pictures with their smartphones."
60430,esined_nat,The Marble Mountains,1,en,60430.d,View was nothing to shout about.
19755,Kent M,Golden Bridge,4,en,19755.a,Something you just have to doBusy
27671,JuanMarco31,Hue Imperial City,5,en,27671.a,"Not to be missed if you are in Hue Despite a sullen weather , we had the chance to visit this magnificent site without any drop of rain ."
26868,Katzy50,Hoi An Ancient Town,4,en,26868.f,"Everything lit up, shallow boast on the river with lanterns, very pretty."
25492,Sanjiv Kumar Chauhan,Hoi An Ancient Town,5,en,25492.a,"Hoi an, meaning peaceful meeting place, this place has a long history"
54864,trevor w,Temple Of Literature,3,en,54864.b,"The statue of Confucius is all dominant and provides a central focus point for historians, tourists and most importantly school children."
27081,Aizhan K,Hoi An Ancient Town,1,en,27081.j,"The most important thing is that in the place where they sell tickets to my story they say ""all right, bought two-light one."" Shame!"
5173,KAPTAN ADANA,Ben Thanh Market,1,de,5173.h,I was looking for myself and I found it myself because I didn't want to fall into the same trap like every tourist. My tip away from District
65377,panther pink (bống),War Remnants Museum,5,vi,65377.c,"This formal, formal space will be the color of memories."
376,Pig Mouse,An Bang Beach,5,en,376.b,A recommended place while in Hoi An for sure !
11188,Shaun M,Cu Chi Tunnel,4,en,11188.a,"A sight of the US war in Vietnam at first hand with displays of living & working methods of the VC, the tunnels themselves which you can enter & some of the horrific booby traps."
4494,Tim,Ben Thanh Market,3,en,4494.b,Can be quite confronting and annoying if you're not used to having people in your face and touching you as you walk by.
3225,Andrea O,Ba Na Hills,1,en,3225.d,Awful is an understatement.
2731,ChristianOrelius,Ba Na Hills,4,en,2731.c,"but if nothing else, it is worth an experience."
14538,Marcus_Fenix1,Dragon Bridge,5,en,14538.b,"Especially in the evening and on weekends, when it is illuminated and the dragon spits fire."
20415,English Club ICTU,Ho Chi Minh's Mausoleum,5,en,20415.d,"Standing in front of the mausoleum, I clearly felt the sacredness and respect that everyone has for Uncle Ho."
65245,Anh Vân,War Remnants Museum,5,vi,65245.b,It made me even more powerful for those who packd their lives.
49146,David Payne,Saigon Central Post Office,5,en,49146.b,"The building is beautiful, with impressive French colonial architecture and a grand interior."
11344,Anna W-G,Cu Chi Tunnel,4,en,11344.b,Our teenagers enjoyed the tour too.
31107,happytraveller351,Ha Long Bay,1,en,31107.c,They lied about the tour - we didn't go to half the places they said we would and then
43297,IAN S,Notre Dame Cathedral of Saigon,1,en,43297.a,Unfortunately when I visited the church in May it was closed as it was declared a construction site
22317,So and,Ho Chi Minh's Mausoleum,2,en,22317.e,Security guards will blow their whistle to signal you to the side
26489,Snowbell85,Hoi An Ancient Town,5,en,26489.i,Just cycle around the town or walk around to anywhere you would like to go.
15072,Fincher Clinic,Dragon Bridge,4,en,15072.d,but the water spray was even better.It's an exciting time when the clock hits 9 p.m. and everyone starts cheering.
63642,Ashish kumar Neela,VinWonders Phu Quoc,4,en,63642.g,Water park is great and roller coaster mind blowing.
53679,Ali07London,Temple Of Literature,5,en,53679.d,It’s lovely to stroll through and to see the different parts.
5447,An_danh_151,Cai Rang Floating Market,5,en,5447.b,He was funny and friendly.
24413,Joyce C,Hoa Lo Prison,3,en,24413.e,It was a good way to while away 1 hour.
25112,Vildo,Hoa Lo Prison,2,en,25112.c,The language & choice of words are all vs imperialist enemies of the comrades & heroes & political prisoners under the French occupancy and American invasion etc etc. There are two sides of the story of course and in here you'll only find the one that is preached by Vietnamese government comrades.
39500,Hoang Le,Notre Dame Cathedral of Saigon,5,en,39500.i,"Whether you are religious or not, Notre Dame Cathedral is a place that makes one slow down, contemplate, and appreciate culture and history more deeply."
66994,Kristen G,War Remnants Museum,1,en,66994.k,"The majority of us did not even finish the tour of the museum, due to the very repetitive hateful/sad nature of the museum."
61770,tram tran thi,VinWonders Nha Trang,5,vi,61770.d,"Beautiful, lots of social parks, especially the water parks in the sea, so play and bathe in the ocean."
3445,dolphin phinphin,Ben Thanh Market,5,en,3445.d,while buy things (Makesure to compare the price)( ＾▽＾)
64585,Lisa Janoski,VinWonders Phu Quoc,2,en,64585.a,The staff at the amusement park were so friendly
33168,Victoria C,Japanese Bridge,1,en,33168.b,but there's not much info written in English about it and it's usually full of hundreds of tourists off the coaches
4716,Sarah,Ben Thanh Market,2,en,4716.d,"Watch what change you are given, I purchased only one item and realised afterwards that I hadn't been given enough change."
14196,sul1986,Cat Cat Village,1,en,14196.a,Went to Sapa and had part of tour the Cat Cat village.
13149,jperezfebrero,Cat Cat Village,4,es,13149.d,but today it is all set up for tourism.
2001,PARAG WAJE,Ba Na Hills,5,en,2001.c,"Later we enjoyed the roller coaster ride which was really fun, especially with the scenic mountain views around."
64093,Joanna G,VinWonders Phu Quoc,3,en,64093.d,"On entrance was advised the 10yr old was 141cm (140cm limit) so we had to go and purchase an adult ticket, extra 240,000vnd and took 45min from the time we got there and to go back in, with 2 people only in front of us at the ticket counter!"
33217,Anne A,Japanese Bridge,1,en,33217.a,Its a bridge get over it (and you have to pay for that) move on Not very interesting at all. At night it lights up.
16211,Claire Ange R,Dragon Bridge,3,en,16211.a,Great bridge to see at night when the lights change colour; Disappointed not to have seen the beast breathe fire since it was only the weekend; Very lively area on the dragon's tail side.
39206,Brian Gibson,Notre Dame Cathedral of Saigon,5,en,39206.c,"It is directly next to The Post Office, and this is also the location to see the Pittman Building."
65054,Daniel B,VinWonders Phu Quoc,1,en,65054.e,We value your comment and we would like to welcome you again for your next visit in Vietnam. Please accept our apologies.
54766,Mu Z,Temple Of Literature,3,en,54766.a,I went mainly to see the topiary I had read about.
30284,Ark N,Ha Long Bay,3,en,30284.g,"but Halong Bay still looked nice,,, Yes it was ""nice"" but not ""amazing!"" as many people said."
4377,shutashu,Ben Thanh Market,3,ja,4377.d,I feel happy to drop by once
61625,Hiếu Phạm Trung,VinWonders Nha Trang,5,vi,61625.c,"The view is a beautiful, beautiful blue sky, able to pass the cable through here drinking coffee to watch the sea, watching the art shows, the price of tickets worth building!"
64331,j.k kim,VinWonders Phu Quoc,3,ko,64331.b,but the rest seems a little bit severe.
17202,Trinity,Fairy Stream,5,en,17202.a,We ended up right here with our tour.
44054,PappanMajumdar,Old Quarter,4,en,44054.af,You can get more information about Hanoi and Vietnam from here.- There is a alcohol retail shop next to Essence Hanoi Hotel and Spa.
21189,Niko,Ho Chi Minh's Mausoleum,4,en,21189.c,There are better ways to learn about Vietnam's past.
9543,Abdullah K.,Crazy House Hang Nga Villa,3,en,9543.c,"while exploring and don't open the room doors, as there are tenants."
67428,Hazeerah,White Sand Dunes,5,en,67428.c,but we just went walking barefoot and enjoyed the scenery instead.
57141,glenn1gc,The Independence Palace,3,en,57141.c,A nice park area to walk around and get out of the sun.
7596,Paul R,Cat Ba Island,4,en,7596.e,"80k will get you a battered old Yamaha Neuvo, a Honda will cost you more."
65659,Camille Martin,War Remnants Museum,4,en,65659.d,It was an experience that got us thinking
23922,Erika Solorzano,Hoa Lo Prison,3,en,23922.a,Good to understand more about Hanoi history
23662,Ian R,Hoa Lo Prison,4,en,23662.a,Came across the prison by chance whilst walking around the old and french quarters.
7207,jun_C_Y,Cat Ba Island,5,en,7207.c,It was worth it.
64152,Muriel Lambert,VinWonders Phu Quoc,3,en,64152.b,We went with our daughter who is 1.15m tall… she couldn't do anything. We spent …
56710,Bong Bui,The Independence Palace,3,vi,56710.a,Good space.
2368,Mellie,Ba Na Hills,5,en,2368.a,This place was an unexpected mind blowing experience.
60447,LeeGuffy,The Marble Mountains,1,en,60447.b,but had some time to kill and went out on our scooter.
8919,играю в ревизора,Crazy House Hang Nga Villa,4,en,8919.d,"People walk back and forth without any direction, so you constantly run into the problem of being halfway across the bridge when two or three older tourists cross from the other side and simply walk ahead, blocking you from getting through, which creates strange situations. Otherwise, it's quite comfortable."
2972,MangoMM,Ba Na Hills,3,en,2972.f,The cable cars do not operate in the evening for now.
32370,Oliver_G_London,Japanese Bridge,3,en,32370.c,but part of the site-seeing tour of Hoi An so worth a quick look.
35529,Janeen,My Son,5,en,35529.d,"but I can not stress enough the importance of having a local tour guide as they can give context, history and a real richness to the tour."
48986,I'm a loser.,Saigon Central Post Office,5,en,48986.a,A very beautiful building.
64837,Rushang Shah,VinWonders Phu Quoc,1,en,64837.b,Everything is old and complete waste of time.
23128,Ryan Kim,Hoa Lo Prison,5,en,23128.c,"If possible, I recommend purchasing an additional translator to …"
17257,Carnallill S.,Fairy Stream,5,de,17257.d,"The stream is of course cloudy, is not a Gebiergbach. And"
59550,조청현,The Marble Mountains,3,ko,59550.a,I'd recommend that you come in winter with humidity and heat
20032,Jessicalouise_3,Golden Bridge,3,en,20032.f,The theme park it’s self is a little weird but an interesting experience and overall enjoyable!
43516,ttlhttl,Old Quarter,5,en,43516.d,The space vividly recreates stories of patriotism and great sacrifices during the resistance periods.
22000,Yodes Y,Ho Chi Minh's Mausoleum,2,en,22000.d,"For some reason, they take away your …"
20544,Hoàng Nic,Ho Chi Minh's Mausoleum,5,en,20544.b,No visiting ceremonies are held in the afternoon.
1408,mashalosharik,An Bang Beach,2,ru,1408.a,"A small beach full of tourists, the prices of beach restaurants are higher than those of other beaches, no fresh seafood aquariums, some places try to rip off the clock"
2998,Rashna26,Ba Na Hills,3,en,2998.a,"not for people who have seen Europe this place is exciting only for the cable car rides and hand of God bridge, other than that it is too artificial and terribly crowded!"
39681,bar,Notre Dame Cathedral of Saigon,5,en,39681.e,but I still want to come again.
30724,RomaFromm,Ha Long Bay,2,ru,30724.f,"but it seems so convenient for crews and local boat dealers to snatch around like an annoying mosquito about real mosquitoes, by the way, you shouldn't forget, because of the accumulation of ships"
30637,Sandi B,Ha Long Bay,2,en,30637.o,"For dinner, I ordered ""fish and chips""."
65251,Ginela SNA,War Remnants Museum,5,es,65251.b,Everything that happened in this Vietnamese village only 50 years ago..
9757,김보배,Crazy House Hang Nga Villa,3,en,9757.b,The bridge connecting the buildings is very dangerous.
40403,O_Coucoo_c_est_moi,Notre Dame Cathedral of Saigon,4,en,40403.c,End of work planned for 2027 according to our guide.
64783,Lukas Gataveckas,VinWonders Phu Quoc,1,en,64783.k,"Overall, VinWonders has potential"
54647,IAMASOULBOY,Temple Of Literature,3,en,54647.c,It felt like a quiet place within Hanoi.
41471,bernards,Notre Dame Cathedral of Saigon,3,en,41471.a,Currently (and for some time) the cathedral is closed because roof repair work is underway.
16922,Anisha,Dragon Bridge,1,en,16922.c,That repeats 3 times then the same happens with sprays of water. Overall lasts 10 mins.
58715,Paul Mason,The Marble Mountains,5,en,58715.f,but they will sell you some.
60073,SooCYoo,The Marble Mountains,2,en,60073.f,"Have a coconut drink 35,000 when u come down."
2926,carlos c,Ba Na Hills,3,en,2926.c,"when I went, they were filming and more than 1/3 of the bridge was unavailable."
57773,Partick H,The Independence Palace,2,en,57773.e,Again worth a look during the week if possible but only if time allows.
22444,Robin Filfili,Ho Chi Minh's Mausoleum,1,en,22444.b,and refused me entry because I was wearing shorts. The same rules for everyone !
67784,Pauline.D,White Sand Dunes,4,en,67784.d,You can go walking maybe 15min. It's pretty nice look like you are in Sahara
51511,Hni Anbd,Tam Coc-Bich Dong,5,vi,51511.a,This is New Year's Eve.
42910,Axel A,Notre Dame Cathedral of Saigon,2,en,42910.c,The park in front of the Cathedral is however cared for.
26367,Georgie,Hoi An Ancient Town,5,en,26367.a,"Best done at night. Loved the lanterns, street food and atmosphere."
30857,Matthew Hartley,Ha Long Bay,2,en,30857.h,I guess the amazing staff on the boats don’t realize themselves as they were seriously questioning whether I had a problem with the meal and returned dishes untouched
35583,Patrizia T,My Son,5,en,35583.b,There are ancient Hindu temples ruined by American bombing (some bomb craters can still be seen).
12634,Stay44289736243,Cat Cat Village,5,en,12634.d,"but people are all so helpful and nice, you don’t need a guide and may enjoy exploring on your own like we do."
14843,Robert,Dragon Bridge,5,en,14843.c,I can say this is the most affordable place I’ve experienced without sacrificing a single bit of comfort.
9555,undercover,Crazy House Hang Nga Villa,3,en,9555.b,but it is not a must-see attraction.
8451,Виктория Вайс,Crazy House Hang Nga Villa,5,en,8451.a,A beautiful place Go and see this unusual building once.
39732,Anne232014,Notre Dame Cathedral of Saigon,5,en,39732.e,The cathedral was built by the French when Vietnam was a French colony.
33150,Tayla D,Japanese Bridge,1,en,33150.c,The guard seemed to stop every European walking through
30249,KerynJ_62,Ha Long Bay,3,en,30249.h,We would not risk swimming in the water.
32690,Morgan W,Japanese Bridge,2,en,32690.b,Like much of Hoi An it’s very crowded and choked with tourists.
4782,Ella Rhee (Eun Jee),Ben Thanh Market,2,en,4782.b,"With clothes, keep in mind that you can buy even cheaper clothes on sale at uniqlo and h&m at a much higher quality."
5059,Simran Gupta,Ben Thanh Market,1,en,5059.b,People are so rude and insensitive.
147,Abdulwahid Y,An Bang Beach,5,en,147.b,The shallow waters are perfect for swimming and the colourful fish will keep you entertained as you explore the area.
35819,Luca Lombardi,My Son,5,en,35819.c,"I warmly recommend to Vitis with a guide to truly understand the story behind this place, you can ask your accommodation in Hoi An and they will surely address you to one operator which organises daily trips to My Son."
20514,Minh Le,Ho Chi Minh's Mausoleum,5,en,20514.e,but I still made this journey in the correct operating hours as advertised and saw Uncle Ho body without disrespecting the rules and security in place.
14034,eleonora gaini,Cat Cat Village,2,it,14034.c,I must say that it is a suggestive place with waterfall bridges etc..
22797,NomadPerpetual,Ho Chi Minh's Mausoleum,1,en,22797.d,but they were too lazy to shout at those who was sitting at the curbs 20 meters away.
27717,Kim,Hue Imperial City,5,en,27717.b,"After the busy bustle of Hanoi, we thoroughly enjoyed our more relaxed visit to Hue - the Imperial Citadel and Forbidden City."
40881,jaethree,Notre Dame Cathedral of Saigon,4,en,40881.a,"Being Catholic, its almost a must for me to visit local churches, much more popular churches."
36668,lindaaaah,My Son,3,nl,36668.a,From Hoi An with a scooter to My Son drove.
25892,Hoi An photography,Hoi An Ancient Town,5,en,25892.j,"The feeling of being immersed in the historical and cultural space, looking at the small streets and sparkling old houses, makes people's hearts warm and happy."
44205,Jon Lajom,Old Quarter,3,en,44205.c,"Hundreds of massage parlors, coffee shops, souvenir stores and specialty shops open in the afternoon until around midnight."
43870,Kade T,Old Quarter,4,en,43870.d,Spend at least 2 nights here
889,GRose21,An Bang Beach,3,en,889.e,Be aware that some will charge extra for use of the chair if you only get a drink (seems fair enough to me)There is a road directly up to the beach - they won’t allow bicycles up the last bit so you need to pay for parking.
11302,Garth Fuchs,Cu Chi Tunnel,4,en,11302.e,You can taste cassavas which was a staple.
25516,Hunyo,Hoi An Ancient Town,5,en,25516.c,"There’s so much to explore with all the food and shops, and the riverside boat experience was definitely a highlight."
65966,Martim Costa,War Remnants Museum,3,en,65966.f,In my opinion there should be a little map explaining in which rooms you go first
2970,fistikis,Ba Na Hills,3,en,2970.c,So I and many others had to cancel evening plans.
21020,matsu,Ho Chi Minh's Mausoleum,4,en,21020.c,"but when I left at 9:00 AM, there was a long line."
46505,Fly Rich,Po Nagar Cham Towers,4,en,46505.a,This is an Indian-style Hindu temple located in Vietnam.
31073,Justus1902,Ha Long Bay,1,en,31073.h,"The ""local vine and fruit"" tasting consisted of a tiny drop of not so delicious red wine ( maybe not their fault"
40724,Margaret W,Notre Dame Cathedral of Saigon,4,en,40724.b,"The area that could be seen from from the outside, it looks very impressive."
20949,ashu mishra,Ho Chi Minh's Mausoleum,4,en,20949.a,One of the most iconic place in hanoi.
877,Kristy,An Bang Beach,3,en,877.a,I was looking forward to relaxing on this beach for a few days.
42080,Noémie B,Notre Dame Cathedral of Saigon,3,en,42080.a,"It's an ordinary church. Also, please note that it is currently under renovation and we cannot access the interior."
48563,Ryan A,Po Nagar Cham Towers,2,en,48563.b,The facade of the temple looked as
46956,Nicopolis,Po Nagar Cham Towers,4,en,46956.c,"You can tell the conductor at the entrance that you're going to the Po Nagar Towers, and he'll tell you where to get off."
68485,Don,White Sand Dunes,1,en,68485.a,You just can't slide down It was hot and we wanted to sledge down the dunes
58525,tajoddin shaikh,The Marble Mountains,5,en,58525.a,Decent place to visit.
59674,Joey Catania,The Marble Mountains,3,en,59674.d,"(Remember this for later)Ticket price to go up and explore mountain reasonable - 40K VND This was easy enough, bring cash.Site lacks any sort of explanatory signs to give visitors a better understanding of the area - the main signage are boards which show where you are and where you can walk.Again once up top on the mountain you'll be harassed to buy useless trinkets from vendors and cold drinks (even had my own water in my hands and wanted to sell me more? ) lol.Exploring the various caves is very cool and is interesting"
4981,L. Murun,Ben Thanh Market,1,en,4981.b,Then they pretend to lower the price
15992,khlee,Dragon Bridge,3,en,15992.b,"Since most people eat and hang out near Bach Dang Street, you’ll see it every time you pass by, so it’s not really worth going out of your way to see."
31114,Joep C,Ha Long Bay,1,en,31114.b,The brochure theo have about the Christine Deluxe Cruise is false and misleading.
